,Indice,id_anony,Anho,Cod.Car.Sec,Nota.Final,Aprobado,1P,2P,Taller,Firma,Derecho a Recuperatorio,Derecho a Final,Primer.Rec,Segundo.Rec,Primer Intento,Segundo Intento,Calificacion,Aprobo
4126,222.0,es_7773,2017,ELE-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
4127,223.0,es_7350,2017,CIV-PLS13 ,3F-2,S,11,7,0,18,False,False,6,36,2.0,0.0,2.0,True
4128,224.0,es_7615,2017,MEC-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4129,225.0,es_7351,2017,MCT-PLS13 ,"1F-1,2F-1,3F-4",S,9,30,0,39,False,False,0,0,1.0,1.0,4.0,True
4130,226.0,es_7616,2017,MEC-PLS13 ,1F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
4131,227.0,es_7352,2017,CIV-PLS13 ,,N,13,17,0,30,False,False,30,17,0.0,0.0,0.0,False
4132,228.0,es_7353,2017,IND-PLS13 ,1F-3,S,13,30,0,43,False,False,0,0,3.0,0.0,3.0,True
4133,229.0,es_7354,2017,MEC-PLS13 ,1F-1,N,2,16,0,18,False,False,0,0,1.0,0.0,1.0,False
4134,230.0,es_7220,2017,MCT-PLS13 ,,N,3,0,0,3,False,False,0,0,0.0,0.0,0.0,False
4135,231.0,es_7355,2017,MCT-PLS13 ,,N,3,9,0,12,False,False,0,0,0.0,0.0,0.0,False
4136,232.0,es_7356,2017,ELE-PLS13 ,3F-2,S,9,15,0,24,False,False,36,0,2.0,0.0,2.0,True
4137,233.0,es_7774,2017,IND-PLS13 ,2F-4,S,9,24,0,33,False,False,36,0,4.0,0.0,4.0,True
4138,234.0,es_7357,2017,CIV-PLS13 ,2F-2,S,9,16,0,25,False,False,28,0,2.0,0.0,2.0,True
4139,235.0,es_7617,2017,CIV-PLS13 ,,N,0,2,0,2,False,False,0,0,0.0,0.0,0.0,False
4140,236.0,es_7358,2017,ELE-PLS13 ,,N,5,13,0,18,False,False,14,0,0.0,0.0,0.0,False
4141,237.0,es_7775,2017,IND-PLS13 ,,N,2,29,0,31,False,False,0,0,0.0,0.0,0.0,False
4142,238.0,es_7618,2017,CGF-PLS13 ,,N,1,19,0,20,False,False,6,12,0.0,0.0,0.0,False
4143,239.0,es_7619,2017,CIV-PLS13 ,1F-3,S,14,24,0,38,False,False,0,0,3.0,0.0,3.0,True
4144,240.0,es_7776,2017,IND-PLS13 ,1F-4,S,7,0,0,7,False,False,0,0,4.0,0.0,4.0,True
4145,241.0,es_7361,2017,IND-PLS13 ,1F-3,S,14,32,0,46,False,False,0,0,3.0,0.0,3.0,True
4146,242.0,es_7362,2017,MCT-PLS13 ,2F-5,S,9,22,0,31,False,False,48,0,5.0,0.0,5.0,True
4147,243.0,es_7363,2017,ELE-PLS13 ,1F-2,S,0,26,0,26,False,False,0,0,2.0,0.0,2.0,True
4148,244.0,es_7364,2017,IND-PLS13 ,"1F-1,2F-1,3F-3",S,7,24,0,31,False,False,0,0,1.0,1.0,3.0,True
4149,245.0,es_7365,2017,IND-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4150,246.0,es_7367,2017,IND-PLS13 ,3F-1,N,0,17,0,17,False,False,0,36,1.0,0.0,1.0,False
4151,247.0,es_7221,2017,MCT-PLS13 ,"1F-1,3F-2",S,5,24,0,29,False,False,0,0,1.0,2.0,2.0,True
4152,248.0,es_7777,2017,CIV-PLS13 ,1F-4,S,13,31,0,44,False,False,0,0,4.0,0.0,4.0,True
4153,249.0,es_7133,2017,CIV-PLS13 ,,N,6,0,0,6,False,False,0,0,0.0,0.0,0.0,False
4154,250.0,es_7369,2017,CIV-PLS13 ,1F-3,S,15,27,0,42,False,False,0,0,3.0,0.0,3.0,True
4155,251.0,es_7370,2017,IND-PLS13 ,2F-5,S,13,14,0,27,False,False,48,0,5.0,0.0,5.0,True
4156,252.0,es_7778,2017,MCT-PLS13 ,"1F-1,2F-2",S,5,22,0,27,False,False,0,0,1.0,2.0,2.0,True
4157,253.0,es_7622,2017,IND-PLS13 ,"1F-1,2F-2",S,5,24,0,29,False,False,0,0,1.0,2.0,2.0,True
4158,254.0,es_3814,2017,MEC-PLS13 ,,N,4,25,0,29,False,False,0,0,0.0,0.0,0.0,False
4159,255.0,es_7372,2017,CIV-PLS13 ,1F-2,S,10,20,0,30,False,False,0,0,2.0,0.0,2.0,True
4160,256.0,es_7779,2017,CIV-PLS13 ,1F-3,S,3,24,0,27,False,False,0,0,3.0,0.0,3.0,True
4161,257.0,es_7626,2017,ECA-PLS13 ,"1F-1,3F-2",S,0,0,0,0,False,False,0,27,1.0,2.0,2.0,True
4162,258.0,es_7373,2017,MCT-PLS13 ,1F-3,S,13,27,0,40,False,False,0,0,3.0,0.0,3.0,True
4163,259.0,es_7374,2017,IND-PLS13 ,2F-3,S,7,24,0,31,False,False,36,0,3.0,0.0,3.0,True
4164,260.0,es_7780,2017,CIV-PLS13 ,1F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
4165,261.0,es_7628,2017,CIV-PLS13 ,1F-2,S,6,27,0,33,False,False,0,0,2.0,0.0,2.0,True
4166,262.0,es_7781,2017,CIV-PLS13 ,,N,0,13,0,13,False,False,0,0,0.0,0.0,0.0,False
4167,263.0,es_7629,2017,MEC-PLS13 ,,N,1,16,0,17,False,False,12,27,0.0,0.0,0.0,False
4168,264.0,es_7375,2017,CIV-PLS13 ,1F-1,N,6,21,0,27,False,False,0,24,1.0,0.0,1.0,False
4169,265.0,es_7782,2017,ELE-PLS13 ,1F-3,S,7,31,0,38,False,False,0,0,3.0,0.0,3.0,True
4170,266.0,es_7376,2017,CIV-PLS13 ,"2F-1,3F-5",S,8,21,0,29,False,False,46,0,1.0,5.0,5.0,True
4171,267.0,es_7377,2017,CGF-PLS13 ,1F-5,S,14,28,0,42,False,False,0,0,5.0,0.0,5.0,True
4172,268.0,es_7630,2017,ELE-PLS13 ,,N,5,21,0,26,False,False,14,24,0.0,0.0,0.0,False
4173,269.0,es_7783,2017,CIV-PLS13 ,2F-2,S,8,12,0,20,False,False,32,0,2.0,0.0,2.0,True
4174,270.0,es_7784,2017,MCT-PLS13 ,2F-2,S,0,0,0,0,False,False,14,0,2.0,0.0,2.0,True
4175,271.0,es_7378,2017,CIV-PLS13 ,,N,7,11,0,18,False,False,0,0,0.0,0.0,0.0,False
4176,272.0,es_7379,2017,ELE-PLS13 ,2F-5,S,10,15,0,25,False,False,46,0,5.0,0.0,5.0,True
4177,273.0,es_7381,2017,ELE-PLS13 ,1F-3,S,6,34,0,40,False,False,0,0,3.0,0.0,3.0,True
4178,274.0,es_7382,2017,ECA-PLS13 ,3F-5,S,12,8,0,20,False,False,26,44,5.0,0.0,5.0,True
4179,275.0,es_7383,2017,CIV-PLS13 ,2F-2,S,7,19,0,26,False,False,36,0,2.0,0.0,2.0,True
4180,276.0,es_7384,2017,ELE-PLS13 ,,N,9,27,0,36,False,False,0,0,0.0,0.0,0.0,False
4181,277.0,es_7785,2017,ELE-PLS13 ,3F-4,S,4,11,0,15,False,False,24,38,4.0,0.0,4.0,True
4182,278.0,es_7385,2017,IND-PLS13 ,"1F-1,3F-4",S,8,26,0,34,False,False,0,35,1.0,4.0,4.0,True
4183,279.0,es_7386,2017,ELE-PLS13 ,1F-5,S,19,27,0,46,False,False,0,0,5.0,0.0,5.0,True
4184,280.0,es_7387,2017,ELE-PLS13 ,2F-1,N,11,15,0,26,False,False,28,0,1.0,0.0,1.0,False
4185,281.0,es_7786,2017,MEC-PLS13 ,"1F-1,2F-2",S,11,22,0,33,False,False,0,0,1.0,2.0,2.0,True
4186,282.0,es_3819,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4187,283.0,es_7388,2017,MCT-PLS13 ,,N,5,14,0,19,False,False,14,25,0.0,0.0,0.0,False
4188,284.0,es_7389,2017,IND-PLS13 ,2F-2,S,8,18,0,26,False,False,24,0,2.0,0.0,2.0,True
4189,285.0,es_3030,2017,CIV-PLS13 ,2F-2,S,5,16,0,21,False,False,30,0,2.0,0.0,2.0,True
4190,286.0,es_7390,2017,IND-PLS13 ,1F-5,S,13,29,0,42,False,False,0,0,5.0,0.0,5.0,True
4191,287.0,es_7391,2017,CIV-PLS13 ,1F-4,S,7,33,0,40,False,False,0,0,4.0,0.0,4.0,True
4192,288.0,es_7222,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4193,289.0,es_7392,2017,ELE-PLS13 ,,N,4,9,0,13,False,False,0,0,0.0,0.0,0.0,False
4194,290.0,es_7393,2017,CIV-PLS13 ,,N,8,9,0,17,False,False,22,5,0.0,0.0,0.0,False
4195,291.0,es_7637,2017,CGF-PLS13 ,"2F-1,3F-2",S,9,0,0,9,False,False,0,0,1.0,2.0,2.0,True
4196,292.0,es_7638,2017,CIV-PLS13 ,1F-5,S,15,31,0,46,False,False,0,0,5.0,0.0,5.0,True
4197,293.0,es_7394,2017,ELE-PLS13 ,1F-5,S,24,31,0,55,False,False,0,0,5.0,0.0,5.0,True
4198,294.0,es_7639,2017,IND-PLS13 ,,N,2,20,0,22,False,False,34,0,0.0,0.0,0.0,False
4199,295.0,es_7395,2017,CIV-PLS13 ,"1F-1,2F-2",S,6,19,0,25,False,False,0,0,1.0,2.0,2.0,True
4200,296.0,es_7640,2017,CIV-PLS13 ,,N,3,7,0,10,False,False,0,0,0.0,0.0,0.0,False
4201,297.0,es_7396,2017,MCT-PLS13 ,2F-5,S,12,18,0,30,False,False,50,0,5.0,0.0,5.0,True
4202,298.0,es_7397,2017,IND-PLS13 ,2F-4,S,14,15,0,29,False,False,40,0,4.0,0.0,4.0,True
4203,299.0,es_7641,2017,CIV-PLS13 ,1F-4,S,12,32,0,44,False,False,0,0,4.0,0.0,4.0,True
4204,300.0,es_7398,2017,CIV-PLS13 ,2F-5,S,0,26,0,26,False,False,50,0,5.0,0.0,5.0,True
4205,301.0,es_7642,2017,CIV-PLS13 ,1F-4,S,8,31,0,39,False,False,0,0,4.0,0.0,4.0,True
4206,302.0,es_7787,2017,ELE-PLS13 ,2F-3,S,12,16,0,28,False,False,30,0,3.0,0.0,3.0,True
4207,303.0,es_3831,2017,ELE-PLS13 ,,N,0,10,0,10,False,False,0,0,0.0,0.0,0.0,False
4208,304.0,es_7399,2017,ELE-PLS13 ,1F-4,S,5,32,0,37,False,False,0,0,4.0,0.0,4.0,True
4209,305.0,es_7400,2017,ELE-PLS13 ,,N,8,19,0,27,False,False,0,0,0.0,0.0,0.0,False
4210,306.0,es_7401,2017,CIV-PLS13 ,1F-1,N,4,24,0,28,False,False,0,0,1.0,0.0,1.0,False
4211,307.0,es_7402,2017,ELE-PLS13 ,3F-3,S,8,26,0,34,False,False,34,27,3.0,0.0,3.0,True
4212,308.0,es_3836,2017,CIV-PLS13 ,,N,7,10,0,17,False,False,0,0,0.0,0.0,0.0,False
4213,309.0,es_7403,2017,CIV-PLS13 ,2F-3,S,6,25,0,31,False,False,32,0,3.0,0.0,3.0,True
4214,310.0,es_7643,2017,CIV-PLS13 ,1F-3,S,9,0,0,9,False,False,0,0,3.0,0.0,3.0,True
4215,311.0,es_7646,2017,CIV-PLS13 ,,N,1,20,0,21,False,False,6,9,0.0,0.0,0.0,False
4216,312.0,es_7405,2017,CIV-PLS13 ,"1F-1,2F-4",S,9,17,0,26,False,False,0,0,1.0,4.0,4.0,True
4217,313.0,es_7406,2017,CIV-PLS13 ,2F-3,S,5,26,0,31,False,False,38,0,3.0,0.0,3.0,True
4218,314.0,es_7407,2017,IND-PLS13 ,"1F-1,3F-3",S,10,16,0,26,False,False,0,29,1.0,3.0,3.0,True
4219,315.0,es_7788,2017,CIV-PLS13 ,2F-3,S,11,29,0,40,False,False,46,0,3.0,0.0,3.0,True
4220,316.0,es_7409,2017,ECA-PLS13 ,2F-5,S,13,22,0,35,False,False,46,0,5.0,0.0,5.0,True
4221,317.0,es_7410,2017,CIV-PLS13 ,2F-3,S,3,19,0,22,False,False,47,0,3.0,0.0,3.0,True
4222,318.0,es_6815,2017,CIV-PLS13 ,2F-4,S,8,27,0,35,False,False,18,0,4.0,0.0,4.0,True
4223,319.0,es_7789,2017,MCT-PLS13 ,2F-5,S,6,22,0,28,False,False,42,0,5.0,0.0,5.0,True
4224,320.0,es_7412,2017,CIV-PLS13 ,2F-1,N,5,25,0,30,False,False,24,0,1.0,0.0,1.0,False
4225,321.0,es_7413,2017,CIV-PLS13 ,1F-2,S,16,19,0,35,False,False,0,0,2.0,0.0,2.0,True
4226,322.0,es_7414,2017,ELE-PLS13 ,1F-2,S,10,19,0,29,False,False,0,0,2.0,0.0,2.0,True
4227,323.0,es_7415,2017,CIV-PLS13 ,1F-5,S,17,33,0,50,False,False,0,0,5.0,0.0,5.0,True
4228,324.0,es_7416,2017,CIV-PLS13 ,1F-5,S,19,36,0,55,False,False,0,0,5.0,0.0,5.0,True
4229,325.0,es_7417,2017,IND-PLS13 ,1F-2,S,5,25,0,30,False,False,0,0,2.0,0.0,2.0,True
4230,326.0,es_7790,2017,IND-PLS13 ,1F-2,S,8,27,0,35,False,False,0,0,2.0,0.0,2.0,True
4231,327.0,es_7419,2017,ELE-PLS13 ,3F-3,S,5,10,0,15,False,False,18,32,3.0,0.0,3.0,True
4232,328.0,es_7791,2017,CIV-PLS13 ,"1F-1,2F-1",N,8,28,0,36,False,False,0,0,1.0,1.0,1.0,False
4233,329.0,es_7420,2017,ELE-PLS13 ,1F-4,S,13,30,0,43,False,False,0,0,4.0,0.0,4.0,True
4234,330.0,es_6830,2017,CIV-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
4235,331.0,es_7421,2017,ELE-PLS13 ,1F-4,S,18,27,0,45,False,False,0,0,4.0,0.0,4.0,True
4236,332.0,es_7422,2017,ELE-PLS13 ,3F-2,S,4,16,0,20,False,False,20,36,2.0,0.0,2.0,True
4237,333.0,es_7650,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4238,334.0,es_3854,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4239,335.0,es_7424,2017,ECA-PLS13 ,,N,2,16,0,18,False,False,34,27,0.0,0.0,0.0,False
4240,336.0,es_7425,2017,ELE-PLS13 ,,N,4,1,0,5,False,False,0,0,0.0,0.0,0.0,False
4241,337.0,es_7792,2017,CIV-PLS13 ,1F-2,S,8,29,0,37,False,False,0,0,2.0,0.0,2.0,True
4242,338.0,es_7793,2017,CIV-PLS13 ,3F-3,S,8,24,0,32,False,False,26,16,3.0,0.0,3.0,True
4243,339.0,es_7794,2017,CGF-PLS13 ,"1F-1,2F-2",S,5,32,0,37,False,False,0,0,1.0,2.0,2.0,True
4244,340.0,es_7652,2017,IND-PLS13 ,"1F-1,2F-2",S,3,28,0,31,False,False,0,0,1.0,2.0,2.0,True
4245,341.0,es_7795,2017,ELE-PLS13 ,,N,5,22,0,27,False,False,34,0,0.0,0.0,0.0,False
4246,342.0,es_7427,2017,CIV-PLS13 ,,N,3,0,0,3,False,False,0,0,0.0,0.0,0.0,False
4247,343.0,es_7428,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4248,344.0,es_7654,2017,CGF-PLS13 ,3F-1,N,16,16,0,32,False,False,0,0,1.0,0.0,1.0,False
4249,345.0,es_7429,2017,ELE-PLS13 ,,N,1,0,0,1,False,False,0,0,0.0,0.0,0.0,False
4250,346.0,es_7796,2017,CIV-PLS13 ,,N,8,18,0,26,False,False,0,0,0.0,0.0,0.0,False
4251,347.0,es_7655,2017,CIV-PLS13 ,2F-1,N,7,8,0,15,False,False,26,0,1.0,0.0,1.0,False
4252,348.0,es_7797,2017,CIV-PLS13 ,1F-3,S,10,36,0,46,False,False,0,0,3.0,0.0,3.0,True
4253,349.0,es_7430,2017,CIV-PLS13 ,"1F-1,2F-3",S,8,29,0,37,False,False,0,0,1.0,3.0,3.0,True
4254,350.0,es_7431,2017,MCT-PLS13 ,1F-4,S,6,32,0,38,False,False,0,0,4.0,0.0,4.0,True
4255,351.0,es_7432,2017,IND-PLS13 ,3F-2,S,5,25,0,30,False,False,0,0,2.0,0.0,2.0,True
4256,352.0,es_7433,2017,CIV-PLS13 ,1F-2,S,10,23,0,33,False,False,0,0,2.0,0.0,2.0,True
4257,353.0,es_7798,2017,ELE-PLS13 ,,N,4,31,0,35,False,False,8,0,0.0,0.0,0.0,False
4258,354.0,es_7434,2017,CIV-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
4259,355.0,es_7435,2017,ECA-PLS13 ,2F-3,S,12,24,0,36,False,False,38,0,3.0,0.0,3.0,True
4260,356.0,es_7657,2017,MCT-PLS13 ,,N,11,2,0,13,False,False,0,0,0.0,0.0,0.0,False
4261,357.0,es_7659,2017,MCT-PLS13 ,1F-1,N,6,21,0,27,False,False,0,0,1.0,0.0,1.0,False
4262,358.0,es_7799,2017,CIV-PLS13 ,"1F-1,2F-3",S,11,0,0,11,False,False,0,0,1.0,3.0,3.0,True
4263,359.0,es_6866,2017,CIV-PLS13 ,,N,13,6,0,19,False,False,20,44,0.0,0.0,0.0,False
4264,360.0,es_7437,2017,CIV-PLS13 ,1F-4,S,9,36,0,45,False,False,0,0,4.0,0.0,4.0,True
4265,361.0,es_7438,2017,CIV-PLS13 ,2F-2,S,5,10,0,15,False,False,28,0,2.0,0.0,2.0,True
4266,362.0,es_7439,2017,MCT-PLS13 ,1F-4,S,12,25,0,37,False,False,0,0,4.0,0.0,4.0,True
4267,363.0,es_7440,2017,IND-PLS13 ,"1F-1,2F-3",S,9,28,0,37,False,False,0,0,1.0,3.0,3.0,True
4268,364.0,es_7441,2017,ELE-PLS13 ,2F-4,S,0,0,0,0,False,False,0,0,4.0,0.0,4.0,True
4269,365.0,es_7442,2017,IND-PLS13 ,,N,11,14,0,25,False,False,14,26,0.0,0.0,0.0,False
4270,366.0,es_7443,2017,CIV-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
4271,367.0,es_7444,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4272,368.0,es_7800,2017,ELE-PLS13 ,"2F-1,3F-5",S,0,0,0,0,False,False,24,0,1.0,5.0,5.0,True
4273,369.0,es_7801,2017,ELE-PLS13 ,2F-5,S,8,23,0,31,False,False,36,0,5.0,0.0,5.0,True
4274,370.0,es_7802,2017,IND-PLS13 ,,N,3,18,0,21,False,False,30,0,0.0,0.0,0.0,False
4275,371.0,es_7445,2017,CIV-PLS13 ,"1F-1,3F-5",S,14,14,0,28,False,False,0,27,1.0,5.0,5.0,True
4276,372.0,es_7446,2017,CIV-PLS13 ,,N,2,8,0,10,False,False,0,0,0.0,0.0,0.0,False
4277,373.0,es_7803,2017,IND-PLS13 ,2F-2,S,6,25,0,31,False,False,0,0,2.0,0.0,2.0,True
4278,374.0,es_7447,2017,ELE-PLS13 ,2F-4,S,5,28,0,33,False,False,26,0,4.0,0.0,4.0,True
4279,375.0,es_7804,2017,CIV-PLS13 ,1F-5,S,12,36,0,48,False,False,0,0,5.0,0.0,5.0,True
4280,376.0,es_7448,2017,CIV-PLS13 ,1F-5,S,11,34,0,45,False,False,0,0,5.0,0.0,5.0,True
4281,377.0,es_7665,2017,IND-PLS13 ,3F-1,N,7,21,0,28,False,False,24,0,1.0,0.0,1.0,False
4282,378.0,es_7450,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4283,379.0,es_6891,2017,ELE-PLS13 ,,N,1,0,0,1,False,False,0,0,0.0,0.0,0.0,False
4284,380.0,es_7451,2017,CIV-PLS13 ,3F-4,S,7,11,0,18,False,False,12,33,4.0,0.0,4.0,True
4285,381.0,es_7452,2017,CIV-PLS13 ,2F-2,S,4,21,0,25,False,False,38,0,2.0,0.0,2.0,True
4286,382.0,es_3542,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4287,383.0,es_7453,2017,CIV-PLS13 ,"1F-1,2F-1,3F-4",S,5,25,0,30,False,False,0,0,1.0,1.0,4.0,True
4288,384.0,es_7454,2017,MEC-PLS13 ,,N,8,20,0,28,False,False,20,25,0.0,0.0,0.0,False
4289,385.0,es_7455,2017,MEC-PLS13 ,,N,7,12,0,19,False,False,16,23,0.0,0.0,0.0,False
4290,386.0,es_7456,2017,MCT-PLS13 ,1F-2,S,7,23,0,30,False,False,0,0,2.0,0.0,2.0,True
4291,387.0,es_7666,2017,ELE-PLS13 ,"1F-1,2F-1,3F-1",N,1,31,0,32,False,False,0,0,1.0,1.0,1.0,False
4292,388.0,es_7667,2017,MCT-PLS13 ,2F-4,S,15,20,0,35,False,False,38,0,4.0,0.0,4.0,True
4293,389.0,es_3880,2017,ECA-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4294,390.0,es_7457,2017,ELE-PLS13 ,1F-5,S,14,35,0,49,False,False,0,0,5.0,0.0,5.0,True
4295,391.0,es_7805,2017,CIV-PLS13 ,2F-2,S,10,13,0,23,False,False,36,0,2.0,0.0,2.0,True
4296,392.0,es_7668,2017,ELE-PLS13 ,1F-3,S,10,30,0,40,False,False,0,0,3.0,0.0,3.0,True
4297,393.0,es_7458,2017,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4298,394.0,es_7459,2017,CIV-PLS13 ,3F-2,S,11,19,0,30,False,False,8,0,2.0,0.0,2.0,True
4299,395.0,es_7669,2017,MCT-PLS13 ,3F-3,S,11,17,0,28,False,False,28,0,3.0,0.0,3.0,True
4300,396.0,es_6913,2017,ELE-PLS13 ,,N,4,16,0,20,False,False,0,0,0.0,0.0,0.0,False
4301,397.0,es_7229,2017,IND-PLS13 ,1F-1,N,9,18,0,27,False,False,0,0,1.0,0.0,1.0,False
4302,398.0,es_7461,2017,CIV-PLS13 ,3F-4,S,8,16,0,24,False,False,14,43,4.0,0.0,4.0,True
4303,399.0,es_7462,2017,CIV-PLS13 ,"1F-1,3F-1",N,3,29,0,32,False,False,0,0,1.0,1.0,1.0,False
4304,400.0,es_7463,2017,MCT-PLS13 ,,N,1,15,0,16,False,False,26,15,0.0,0.0,0.0,False
4305,401.0,es_7806,2017,ELE-PLS13 ,3F-5,S,0,0,0,0,False,False,0,0,5.0,0.0,5.0,True
4306,402.0,es_7671,2017,MCT-PLS13 ,3F-3,S,4,25,0,29,False,False,34,0,3.0,0.0,3.0,True
4307,403.0,es_7465,2017,ELE-PLS13 ,1F-3,S,10,28,0,38,False,False,0,0,3.0,0.0,3.0,True
4308,404.0,es_7807,2017,CIV-PLS13 ,1F-4,S,9,15,0,24,False,False,0,0,4.0,0.0,4.0,True
4309,405.0,es_7466,2017,CIV-PLS13 ,,N,2,9,0,11,False,False,0,0,0.0,0.0,0.0,False
4310,406.0,es_7672,2017,ELE-PLS13 ,1F-3,S,12,30,0,42,False,False,0,0,3.0,0.0,3.0,True
4311,407.0,es_7467,2017,ECA-PLS13 ,2F-1,N,5,30,0,35,False,False,28,0,1.0,0.0,1.0,False
4312,408.0,es_7468,2017,MEC-PLS13 ,,N,2,8,0,10,False,False,0,0,0.0,0.0,0.0,False
4313,409.0,es_7808,2017,ELE-PLS13 ,,N,14,4,0,18,False,False,0,0,0.0,0.0,0.0,False
4314,410.0,es_3893,2017,ELE-PLS13 ,,N,3,22,0,25,False,False,30,0,0.0,0.0,0.0,False
4315,411.0,es_6931,2017,ELE-PLS13 ,,N,3,9,0,12,False,False,0,0,0.0,0.0,0.0,False
4316,412.0,es_7673,2017,CIV-PLS13 ,3F-2,S,6,19,0,25,False,False,22,26,2.0,0.0,2.0,True
4317,413.0,es_3894,2017,ELE-PLS13 ,,N,7,28,0,35,False,False,30,0,0.0,0.0,0.0,False
4318,414.0,es_7469,2017,ELE-PLS13 ,,N,4,9,0,13,False,False,0,0,0.0,0.0,0.0,False
4319,415.0,es_7674,2017,ELE-PLS13 ,,N,4,36,0,40,False,False,4,0,0.0,0.0,0.0,False
4320,416.0,es_7470,2017,CIV-PLS13 ,,N,2,18,0,20,False,False,0,0,0.0,0.0,0.0,False
4321,417.0,es_7809,2017,IND-PLS13 ,1F-2,S,9,23,0,32,False,False,0,0,2.0,0.0,2.0,True
4322,418.0,es_7471,2017,ELE-PLS13 ,1F-3,S,14,24,0,38,False,False,0,0,3.0,0.0,3.0,True
4323,419.0,es_7810,2017,ELE-PLS13 ,1F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
4324,420.0,es_3897,2017,CIV-PLS13 ,"1F-1,2F-2",S,0,0,0,0,False,False,0,0,1.0,2.0,2.0,True
4325,421.0,es_3901,2017,MCT-PLS13 ,,N,4,0,0,4,False,False,0,0,0.0,0.0,0.0,False
4326,422.0,es_7675,2017,CIV-PLS13 ,,N,5,10,0,15,False,False,12,0,0.0,0.0,0.0,False
4327,423.0,es_7811,2017,CIV-PLS13 ,,N,9,19,0,28,False,False,0,0,0.0,0.0,0.0,False
4328,424.0,es_3903,2017,ELE-PLS13 ,3F-5,S,1,17,0,18,False,False,0,52,5.0,0.0,5.0,True
4329,425.0,es_7677,2017,MCT-PLS13 ,3F-1,N,0,19,0,19,False,False,26,38,1.0,0.0,1.0,False
4330,426.0,es_7474,2017,ELE-PLS13 ,,N,6,0,0,6,False,False,0,0,0.0,0.0,0.0,False
4331,427.0,es_7156,2017,MCT-PLS13 ,2F-4,S,13,31,0,44,False,False,30,0,4.0,0.0,4.0,True
4332,428.0,es_7475,2017,MEC-PLS13 ,,N,8,16,0,24,False,False,18,0,0.0,0.0,0.0,False
4333,429.0,es_7476,2017,CIV-PLS13 ,3F-3,S,3,18,0,21,False,False,32,5,3.0,0.0,3.0,True
4334,430.0,es_7679,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4335,431.0,es_7477,2017,IND-PLS13 ,1F-5,S,15,32,0,47,False,False,0,0,5.0,0.0,5.0,True
4336,432.0,es_7157,2017,ELE-PLS13 ,3F-5,S,0,18,0,18,False,False,26,32,5.0,0.0,5.0,True
4337,433.0,es_7812,2017,ELE-PLS13 ,3F-4,S,0,0,0,0,False,False,32,35,4.0,0.0,4.0,True
4338,434.0,es_7478,2017,CIV-PLS13 ,,N,3,18,0,21,False,False,22,18,0.0,0.0,0.0,False
4339,435.0,es_7479,2017,ELE-PLS13 ,3F-3,S,10,13,0,23,False,False,40,0,3.0,0.0,3.0,True
4340,436.0,es_7681,2017,CIV-PLS13 ,"2F-1,3F-1",N,4,13,0,17,False,False,32,0,1.0,1.0,1.0,False
4341,437.0,es_7235,2017,MEC-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
4342,438.0,es_7480,2017,ECA-PLS13 ,"2F-1,3F-3",S,5,23,0,28,False,False,28,0,1.0,3.0,3.0,True
4343,439.0,es_6976,2017,IND-PLS13 ,,N,4,19,0,23,False,False,8,29,0.0,0.0,0.0,False
4344,440.0,es_7482,2017,IND-PLS13 ,"1F-1,2F-3",S,9,28,0,37,False,False,0,0,1.0,3.0,3.0,True
4345,441.0,es_7682,2017,CIV-PLS13 ,1F-3,S,12,29,0,41,False,False,0,0,3.0,0.0,3.0,True
4346,442.0,es_7483,2017,ELE-PLS13 ,1F-2,S,6,28,0,34,False,False,0,0,2.0,0.0,2.0,True
4347,443.0,es_6980,2017,CIV-PLS13 ,,N,4,27,0,31,False,False,0,0,0.0,0.0,0.0,False
